# l_id d_id c_ld
53 311 1.076
54 311 1.381
55 311 2.263
56 311 0.600
57 311 0.476
58 311 0.714
59 311 0.002
60 311 1.150
61 311 3.371
62 311 1.527
63 311 3.316
64 311 1.918
65 311 2.342
66 311 0.810
67 311 0.061
68 311 1.170
69 311 2.108
70 311 2.220
71 311 2.127
72 311 1.479
73 311 1.000
74 311 0.350
75 311 0.855
76 311 1.656
77 311 0.213
78 311 3.441
79 311 0.531
80 311 2.327
81 311 0.712
82 311 1.833
83 311 2.855
84 311 1.366
85 311 0.819
86 311 0.567
87 311 0.956
88 311 1.132
89 311 2.006
90 311 1.399
91 311 0.914
92 311 1.984
93 311 0.097
94 311 0.144
95 311 0.493
96 311 2.912
97 311 0.108
98 311 3.071
99 311 0.069
100 311 2.386
101 311 1.914
102 311 1.517
103 311 2.067
104 311 1.701
105 311 0.153
106 311 0.869
107 311 0.206
108 311 2.252
109 311 0.405
110 311 2.075
111 311 1.098
112 311 2.293
113 311 3.168
114 311 1.131
115 311 0.842
116 311 2.183
117 311 2.444
118 311 1.062
119 311 3.415
120 311 1.316
121 311 2.309
122 311 1.664
123 311 2.026
124 311 2.854
125 311 2.698
126 311 2.275
127 311 2.447
128 311 2.257
129 311 2.500
130 311 2.048
131 311 1.303
132 311 1.742
133 311 1.514
134 311 2.175
135 311 2.673
136 311 1.233
137 311 0.669
138 311 3.196
139 311 3.178
140 311 0.258
141 311 2.571
142 311 0.618
143 311 2.783
144 311 1.750
145 311 3.074
146 311 3.270
147 311 0.821
148 311 1.264
149 311 0.982
150 311 2.165
151 311 2.309
152 311 0.278
153 311 2.308
154 311 1.707
155 311 0.000
156 311 0.784
157 311 1.929
158 311 1.509
159 311 3.463
160 311 3.026
161 311 3.055
162 311 1.336
163 311 0.872
164 311 0.621
165 311 2.329
166 311 0.775
167 311 1.259
168 311 2.119
169 311 2.920
170 311 1.163
171 311 1.523
172 311 0.058
173 311 3.066
174 311 0.669
175 311 0.836
176 311 1.001
177 311 1.766
178 311 3.342
179 311 0.456
180 311 1.789
181 311 2.909
182 311 2.685
183 311 1.358
184 311 1.700
185 311 2.851
186 311 0.269
187 311 0.846
188 311 1.234
189 311 2.388
190 311 2.255
191 311 2.141
192 311 1.644
193 311 0.763
194 311 0.946
195 311 2.619
196 311 2.158
197 311 0.270
198 311 2.730
199 311 2.341
200 311 0.463
201 311 2.055
202 311 1.456
203 311 0.203
204 311 2.160
205 311 3.015
206 311 0.639
207 311 1.630
208 311 2.671
209 311 0.745
210 311 3.082
211 311 3.364
212 311 2.395
213 311 1.977
214 311 3.216
215 311 0.856
216 311 0.062
217 311 2.572
218 311 1.515
219 311 2.428
220 311 1.887
221 311 0.131
222 311 0.459
223 311 1.502
224 311 1.747
225 311 3.287
226 311 1.342
227 311 2.814
228 311 1.121
229 311 1.050
230 311 0.348
231 311 1.388
232 311 0.527
233 311 0.891
234 311 3.126
235 311 0.378
236 311 2.313
237 311 1.252
238 311 1.993
239 311 0.599
240 311 1.391
241 311 2.998
242 311 0.534
243 311 2.394
244 311 0.390
245 311 1.597
246 311 1.572
247 311 0.959
248 311 1.191
249 311 1.522
250 311 0.141
251 311 0.395
252 311 2.332
253 311 1.569
254 311 0.654
255 311 0.979
256 311 1.641
257 311 0.510
258 311 2.805
259 311 0.762
260 311 1.108
261 311 0.900
262 311 1.134
263 311 3.327
264 311 1.850
265 311 2.571
266 311 0.276
267 311 0.290
268 311 2.927
269 311 1.448
270 311 2.794
271 311 3.136
272 311 1.337
273 311 1.657
274 311 1.230
275 311 2.279
276 311 1.718
277 311 1.995
278 311 0.089
279 311 2.533
280 311 2.482
281 311 2.032
282 311 2.514
283 311 3.250
284 311 1.684
285 311 0.449
286 311 1.828
287 311 0.916
288 311 0.215
289 311 2.693
290 311 0.794
291 311 2.007
292 311 0.341
293 311 0.079
294 311 1.457
295 311 2.912
296 311 2.638
297 311 0.648
298 311 0.295
299 311 0.234
300 311 5.841
301 311 7.234
302 311 6.959
303 311 6.243
304 311 6.638
305 311 6.340
306 311 5.221
307 311 5.748
308 311 5.902
309 311 6.727
310 311 5.840
311 311 6.451
312 311 6.509
313 311 6.184
314 311 6.870
315 311 5.464
316 311 6.463
317 311 7.471
318 311 5.208
319 311 6.310
320 311 6.251
321 311 5.215
322 311 7.015
323 311 7.015
324 311 6.063
325 311 7.033
326 311 6.074
327 311 5.350
328 311 6.932
329 311 7.058
330 311 4.523
331 311 5.516
332 311 7.076
333 311 6.361
334 311 5.547
335 311 6.431
336 311 7.034
337 311 5.586
338 311 6.386
339 311 7.162
340 311 5.902
341 311 6.918
342 311 7.191
343 311 5.858
344 311 4.556
345 311 6.427
346 311 5.137
347 311 5.066
348 311 5.828
349 311 5.158
350 311 6.355
351 311 6.953
352 311 5.353
353 311 5.578
354 311 6.386
355 311 5.108
356 311 5.271
357 311 5.657
358 311 6.137
359 311 6.390
360 311 7.285
361 311 5.812
362 311 7.431
363 311 6.872
364 311 6.205
365 311 7.081
366 311 7.476
367 311 7.118
368 311 4.799
369 311 5.353
370 311 6.625
371 311 7.342
372 311 7.400
373 311 6.056
374 311 4.693
375 311 4.747
376 311 6.684
377 311 6.993
378 311 6.988
379 311 6.841
380 311 7.179
381 311 7.089
382 311 5.120
383 311 4.936
384 311 5.172
385 311 6.003
386 311 7.291
387 311 6.797
388 311 5.469
389 311 6.272
390 311 6.440
391 311 7.389
392 311 7.407
393 311 5.739
394 311 4.986
395 311 7.407
396 311 6.569
397 311 6.092
398 311 4.819
399 311 4.560
0 312 15.798
1 312 13.908
2 312 16.454
3 312 15.281
4 312 15.171
5 312 13.555
6 312 13.630
7 312 13.059
8 312 16.941
9 312 14.016
10 312 14.025
11 312 15.399
12 312 15.224
13 312 15.593
14 312 15.073
15 312 15.244
16 312 16.477
17 312 13.595
18 312 14.180
19 312 16.762
20 312 16.744
21 312 16.646
22 312 13.249
23 312 16.479
24 312 13.241
25 312 13.214
26 312 13.021
27 312 16.748
28 312 15.844
29 312 13.065
30 312 14.142
31 312 15.373
32 312 14.601
33 312 13.179
34 312 13.810
35 312 16.899
36 312 13.311
37 312 14.361
38 312 16.471
39 312 14.371
40 312 14.286
41 312 13.327
42 312 16.744
43 312 13.407
44 312 14.267
45 312 16.533
46 312 13.178
47 312 15.941
48 312 15.809
49 312 16.830
50 312 15.100
51 312 16.583
52 312 15.668
53 312 13.133
54 312 14.641
55 312 13.727
56 312 14.712
57 312 16.867
58 312 13.908
59 312 16.802
60 312 14.377
61 312 14.031
62 312 14.207
63 312 13.147
64 312 14.188
65 312 16.284
66 312 13.189
67 312 14.339
68 312 16.107
69 312 14.269
70 312 15.902
71 312 15.803
72 312 15.355
73 312 15.562
74 312 13.469
75 312 16.153
76 312 15.125
77 312 14.856
78 312 16.737
79 312 16.838
80 312 15.295
81 312 16.462
82 312 13.436
83 312 15.245
84 312 13.286
85 312 15.142
86 312 16.779
87 312 16.346
88 312 13.266
89 312 14.404
90 312 16.173
91 312 15.484
92 312 14.222
93 312 14.333
94 312 14.741
95 312 15.583
96 312 16.033
97 312 15.771
98 312 16.211
99 312 15.918
100 312 14.865
101 312 15.544
102 312 13.714
103 312 14.359
104 312 15.936
105 312 14.738
106 312 14.259
107 312 14.724
108 312 13.121
109 312 13.268
110 312 14.241
111 312 14.259
112 312 13.040
113 312 16.614
114 312 13.966
115 312 14.131
116 312 14.400
117 312 15.292
118 312 14.344
119 312 14.719
120 312 13.738
121 312 15.699
122 312 16.570
123 312 13.417
124 312 15.845
125 312 16.498
126 312 14.119
127 312 13.238
128 312 14.479
129 312 13.289
130 312 13.955
131 312 15.075
132 312 14.289
133 312 16.113
134 312 14.007
135 312 16.964
136 312 14.789
137 312 13.324
138 312 14.720
139 312 14.073
140 312 14.415
141 312 14.435
142 312 16.787
143 312 15.560
144 312 16.261
145 312 13.959
146 312 13.820
147 312 14.296
148 312 13.162
149 312 15.606
150 312 14.848
151 312 13.950
152 312 15.398
153 312 15.579
154 312 15.575
155 312 13.665
156 312 13.145
157 312 13.791
158 312 16.314
159 312 13.599
160 312 15.850
161 312 14.604
162 312 14.298
163 312 16.767
164 312 13.651
165 312 13.029
166 312 16.862
167 312 15.031
168 312 15.357
169 312 14.124
170 312 13.017
171 312 13.390
172 312 14.805
173 312 13.241
174 312 16.023
175 312 14.408
176 312 15.069
177 312 16.485
178 312 16.981
179 312 15.998
180 312 13.363
181 312 15.662
182 312 16.330
183 312 14.371
184 312 14.733
185 312 15.119
186 312 16.906
187 312 16.917
188 312 16.278
189 312 16.193
190 312 14.570
191 312 13.030
192 312 13.799
193 312 14.860
194 312 16.644
195 312 14.637
196 312 13.961
197 312 13.295
198 312 14.393
199 312 14.913
200 312 16.920
201 312 13.696
202 312 15.498
203 312 14.145
204 312 13.963
205 312 15.409
206 312 16.937
207 312 16.880
208 312 13.743
209 312 13.262
210 312 15.972
211 312 13.742
212 312 16.922
213 312 16.528
214 312 14.760
215 312 16.922
216 312 13.762
217 312 14.503
218 312 13.571
219 312 14.305
220 312 14.000
221 312 16.852
222 312 13.798
223 312 14.408
224 312 14.049
225 312 13.008
226 312 15.793
227 312 15.823
228 312 15.581
229 312 14.792
230 312 15.261
231 312 14.588
232 312 14.064
233 312 16.742
234 312 16.341
235 312 16.334
236 312 14.265
237 312 15.957
238 312 14.127
239 312 14.217
240 312 16.357
241 312 15.861
242 312 16.069
243 312 14.587
244 312 16.652
245 312 14.325
246 312 14.620
247 312 13.471
248 312 13.826
249 312 15.046
250 312 15.950
251 312 14.865
252 312 14.534
253 312 13.438
254 312 13.093
255 312 16.756
256 312 14.258
257 312 14.183
258 312 15.859
259 312 15.061
260 312 15.146
261 312 15.275
262 312 16.496
263 312 16.626
264 312 16.758
265 312 13.193
266 312 15.752
267 312 15.992
268 312 15.743
269 312 14.655
270 312 13.139
271 312 14.354
272 312 15.848
273 312 14.798
274 312 15.562
275 312 15.316
276 312 13.533
277 312 15.805
278 312 14.494
279 312 14.515
280 312 16.934
281 312 16.590
282 312 14.489
283 312 16.821
284 312 16.201
285 312 16.525
286 312 15.230
287 312 14.700
288 312 15.992
289 312 16.799
290 312 14.548
291 312 15.979
292 312 15.924
293 312 14.700
294 312 14.152
295 312 15.442
296 312 14.294
297 312 15.372
298 312 16.474
299 312 14.451
300 312 15.208
301 312 13.505
302 312 15.358
303 312 15.276
304 312 16.687
305 312 13.473
306 312 15.098
307 312 13.917
308 312 13.757
309 312 16.139
310 312 16.331
311 312 15.496
312 312 16.852
313 312 13.215
314 312 14.700
315 312 14.999
316 312 15.716
317 312 13.335
318 312 15.442
319 312 16.391
320 312 14.304
321 312 15.355
322 312 16.597
323 312 13.495
324 312 13.590
325 312 13.765
326 312 15.390
327 312 14.194
328 312 14.543
329 312 15.067
330 312 15.058
331 312 16.115
332 312 13.908
333 312 13.889
334 312 16.983
335 312 16.979
336 312 13.889
337 312 14.553
338 312 14.296
339 312 15.139
340 312 14.750
341 312 15.743
342 312 15.240
343 312 15.060
344 312 16.587
345 312 16.289
346 312 14.166
347 312 16.692
348 312 14.816
349 312 16.931
350 312 15.387
351 312 13.084
352 312 13.644
353 312 15.531
354 312 13.064
355 312 14.478
356 312 14.105
357 312 16.432
358 312 16.233
359 312 16.530
360 312 16.570
361 312 15.157
362 312 14.312
363 312 14.524
364 312 16.209
365 312 15.607
366 312 16.540
367 312 13.985
368 312 15.063
369 312 15.644
370 312 14.350
371 312 14.480
372 312 13.768
373 312 15.983
374 312 15.330
375 312 15.972
376 312 16.394
377 312 13.548
378 312 16.118
379 312 13.265
380 312 13.515
381 312 13.911
382 312 13.164
383 312 15.670
384 312 16.634
385 312 16.430
386 312 15.871
387 312 14.307
388 312 15.051
389 312 15.624
390 312 16.389
391 312 16.295
392 312 14.062
393 312 15.328
394 312 16.130
395 312 13.616
396 312 13.804
397 312 14.991
398 312 13.509
399 312 15.429
0 313 16.019
1 313 13.642
2 313 14.366
3 313 13.971
4 313 13.720
5 313 14.915
6 313 14.252
7 313 16.914
8 313 13.784
9 313 13.371
10 313 15.565
11 313 15.099
12 313 15.585
13 313 13.977
14 313 13.711
15 313 13.044
16 313 13.110
17 313 13.983
18 313 15.490
19 313 13.058
20 313 15.790
21 313 14.572
22 313 16.181
23 313 15.067
24 313 13.320
25 313 15.185
26 313 13.177
27 313 16.408
28 313 13.475
29 313 16.641
30 313 14.932
31 313 15.489
32 313 15.842
33 313 16.267
34 313 15.472
35 313 14.604
36 313 15.139
37 313 15.695
38 313 13.452
39 313 14.808
40 313 16.996
41 313 16.585
42 313 14.599
43 313 14.174
44 313 14.456
45 313 14.076
46 313 13.794
47 313 16.423
48 313 14.100
49 313 15.256
50 313 13.302
51 313 13.330
52 313 15.423
53 313 14.862
54 313 14.006
55 313 13.657
56 313 15.896
57 313 14.365
58 313 14.210
59 313 14.291
60 313 13.884
61 313 16.655
62 313 15.165
63 313 15.149
64 313 16.632
65 313 15.078
66 313 15.351
67 313 15.357
68 313 13.023
69 313 15.616
70 313 13.903
71 313 14.861
72 313 14.915
73 313 13.770
74 313 15.146
75 313 15.699
76 313 13.764
77 313 16.792
78 313 14.408
79 313 15.898
80 313 14.945
81 313 14.387
82 313 14.988
83 313 13.272
84 313 13.968
85 313 13.941
86 313 15.161
87 313 14.780
88 313 13.962
89 313 14.241
90 313 15.761
91 313 13.796
92 313 13.959
93 313 13.545
94 313 16.790
95 313 14.491
96 313 14.090
97 313 13.825
98 313 16.678
99 313 13.695
100 313 13.479
101 313 16.561
102 313 14.744
103 313 15.730
104 313 13.856
105 313 16.128
106 313 14.503
107 313 13.346
108 313 13.108
109 313 13.799
110 313 15.007
111 313 13.938
112 313 14.938
113 313 15.811
114 313 16.179
115 313 14.413
116 313 13.498
117 313 13.233
118 313 13.294
119 313 15.214
120 313 13.514
121 313 15.382
122 313 14.025
123 313 13.339
124 313 15.562
125 313 15.629
126 313 15.090
127 313 13.752
128 313 13.335
129 313 14.019
130 313 13.109
131 313 14.854
132 313 15.941
133 313 16.800
134 313 16.487
135 313 13.011
136 313 15.772
137 313 14.894
138 313 13.966
139 313 14.545
140 313 13.686
141 313 16.549
142 313 16.301
143 313 13.233
144 313 15.070
145 313 15.903
146 313 16.373
147 313 14.002
148 313 14.355
149 313 13.567
150 313 13.710
151 313 16.313
152 313 16.273
153 313 15.753
154 313 13.312
155 313 13.379
156 313 13.912
157 313 16.652
158 313 16.655
159 313 14.960
160 313 16.654
161 313 14.379
162 313 16.080
163 313 13.473
164 313 15.954
165 313 14.886
166 313 16.366
167 313 14.908
168 313 16.669
169 313 16.701
170 313 13.238
171 313 15.477
172 313 15.619
173 313 14.031
174 313 15.768
175 313 14.133
176 313 14.608
177 313 16.745
178 313 16.343
179 313 16.403
180 313 14.710
181 313 16.825
182 313 14.408
183 313 14.320
184 313 13.075
185 313 13.657
186 313 14.848
187 313 13.383
188 313 13.078
189 313 13.104
190 313 14.365
191 313 13.769
192 313 14.398
193 313 16.049
194 313 14.187
195 313 13.603
196 313 14.772
197 313 16.403
198 313 14.691
199 313 16.667
200 313 13.439
201 313 14.361
202 313 15.552
203 313 13.662
204 313 13.066
205 313 15.549
206 313 13.191
207 313 15.683
208 313 15.673
209 313 14.162
210 313 16.944
211 313 13.059
212 313 13.595
213 313 15.024
214 313 16.235
215 313 13.585
216 313 14.581
217 313 13.949
218 313 15.674
219 313 14.028
220 313 15.221
221 313 16.014
222 313 16.200
223 313 14.643
224 313 14.506
225 313 16.849
226 313 13.347
227 313 16.061
228 313 13.250
229 313 13.974
230 313 16.011
231 313 15.148
232 313 13.058
233 313 15.750
234 313 14.359
235 313 13.171
236 313 14.109
237 313 15.023
238 313 15.124
239 313 13.128
240 313 14.395
241 313 15.146
242 313 14.583
243 313 14.817
244 313 15.572
245 313 13.898
246 313 16.302
247 313 14.432
248 313 13.296
249 313 16.552
250 313 14.446
251 313 13.566
252 313 14.320
253 313 16.886
254 313 15.671
255 313 16.199
256 313 13.577
257 313 13.737
258 313 15.443
259 313 13.207
260 313 15.555
261 313 15.186
262 313 13.701
263 313 15.363
264 313 13.219
265 313 13.734
266 313 13.432
267 313 13.964
268 313 13.963
269 313 14.324
270 313 15.510
271 313 13.717
272 313 13.433
273 313 15.271
274 313 13.888
275 313 13.712
276 313 16.890
277 313 16.602
278 313 16.161
279 313 15.306
280 313 15.481
281 313 16.098
282 313 14.458
283 313 14.863
284 313 15.594
285 313 15.585
286 313 15.293
287 313 15.342
288 313 15.332
289 313 15.235
290 313 15.265
291 313 16.397
292 313 15.221
293 313 13.522
294 313 15.193
295 313 15.320
296 313 15.537
297 313 14.195
298 313 16.061
299 313 15.962
300 313 15.195
301 313 13.269
302 313 15.007
303 313 15.245
304 313 15.572
305 313 15.202
306 313 16.626
307 313 14.083
308 313 13.864
309 313 16.889
310 313 14.869
311 313 15.009
312 313 13.050
313 313 13.945
314 313 14.320
315 313 15.767
316 313 13.145
317 313 15.209
318 313 15.743
319 313 13.831
320 313 15.074
321 313 15.273
322 313 14.418
323 313 15.110
324 313 15.876
325 313 13.146
326 313 14.182
327 313 16.355
328 313 15.487
329 313 16.624
330 313 16.086
331 313 16.577
332 313 14.140
333 313 14.105
334 313 13.531
335 313 15.858
336 313 15.446
337 313 15.028
338 313 13.075
339 313 13.554
340 313 14.226
341 313 13.648
342 313 15.793
343 313 15.805
344 313 15.011
345 313 14.397
346 313 16.931
347 313 16.973
348 313 13.170
349 313 14.541
350 313 14.491
351 313 15.997
352 313 14.298
353 313 13.836
354 313 15.718
355 313 16.620
356 313 14.761
357 313 16.656
358 313 16.445
359 313 15.801
360 313 14.109
361 313 15.576
362 313 13.622
363 313 14.345
364 313 15.387
365 313 15.245
366 313 16.912
367 313 14.334
368 313 15.464
369 313 13.060
370 313 15.211
371 313 13.151
372 313 16.709
373 313 14.945
374 313 13.665
375 313 16.637
376 313 14.198
377 313 14.851
378 313 13.828
379 313 14.407
380 313 15.577
381 313 16.523
382 313 13.266
383 313 15.591
384 313 16.742
385 313 15.473
386 313 16.946
387 313 16.783
388 313 15.772
389 313 14.944
390 313 16.790
391 313 16.972
392 313 14.580
393 313 14.522
394 313 16.955
395 313 13.391
396 313 13.196
397 313 15.893
398 313 16.217
399 313 13.611
0 314 14.841
1 314 16.398
2 314 14.049
3 314 15.973
4 314 16.794
5 314 16.720
6 314 13.032
7 314 13.879
8 314 16.794
9 314 16.497
10 314 13.679
11 314 16.462
12 314 16.530
13 314 13.887
14 314 15.645
15 314 13.707
16 314 14.005
17 314 14.762
18 314 15.464
19 314 14.237
20 314 13.495
21 314 14.177
22 314 13.883
23 314 16.244
24 314 16.849
25 314 14.697
26 314 14.969
27 314 13.173
28 314 14.457
29 314 14.194
30 314 15.638
31 314 14.764
32 314 16.625
33 314 13.754
34 314 14.697
35 314 15.725
36 314 15.670
37 314 13.889
38 314 15.599
39 314 15.049
40 314 15.745
41 314 15.137
42 314 13.785
43 314 14.097
44 314 14.926
45 314 16.298
46 314 13.495
47 314 16.448
48 314 13.303
49 314 16.858
50 314 13.390
51 314 14.766
52 314 13.956
53 314 15.056
54 314 13.505
55 314 15.303
56 314 16.170
57 314 15.181
58 314 15.933
59 314 13.738
60 314 15.909
61 314 15.364
62 314 14.650
63 314 13.739
64 314 15.012
65 314 13.410
66 314 15.026
67 314 13.127
68 314 14.990
69 314 16.988
70 314 16.208
71 314 16.749
72 314 15.030
73 314 15.360
74 314 15.342
75 314 13.627
76 314 15.567
77 314 15.435
78 314 14.512
79 314 15.452
80 314 13.714
81 314 13.813
82 314 14.181
83 314 13.709
84 314 13.623
85 314 15.739
86 314 14.638
87 314 13.707
88 314 14.642
89 314 13.294
90 314 16.929
91 314 14.793
92 314 16.076
93 314 15.066
94 314 15.541
95 314 13.353
96 314 13.213
97 314 16.321
98 314 14.447
99 314 16.967
100 314 16.748
101 314 16.626
102 314 16.693
103 314 14.224
104 314 16.553
105 314 16.754
106 314 16.172
107 314 14.856
108 314 14.117
109 314 16.720
110 314 13.596
111 314 16.971
112 314 13.238
113 314 15.591
114 314 14.047
115 314 14.831
116 314 16.155
117 314 16.549
118 314 16.216
119 314 13.069
120 314 14.069
121 314 15.729
122 314 14.471
123 314 13.092
124 314 16.875
125 314 16.006
126 314 13.720
127 314 13.166
128 314 13.498
129 314 13.351
130 314 14.741
131 314 14.964
132 314 15.468
133 314 16.615
134 314 15.968
135 314 15.844
136 314 15.113
137 314 13.573
138 314 14.619
139 314 15.846
140 314 14.748
141 314 14.792
142 314 13.513
143 314 13.144
144 314 13.965
145 314 14.985
146 314 13.403
147 314 15.347
148 314 14.045
149 314 15.519
150 314 14.258
151 314 13.591
152 314 15.791
153 314 16.112
154 314 13.133
155 314 16.377
156 314 14.593
157 314 15.870
158 314 16.102
159 314 14.973
160 314 16.400
161 314 15.968
162 314 16.214
163 314 14.024
164 314 14.829
165 314 13.090
166 314 15.000
167 314 13.166
168 314 14.575
169 314 13.649
170 314 14.665
171 314 14.678
172 314 16.853
173 314 14.070
174 314 16.641
175 314 13.396
176 314 14.946
177 314 13.717
178 314 15.502
179 314 15.544
180 314 16.087
181 314 15.920
182 314 15.653
183 314 16.400
184 314 16.114
185 314 13.877
186 314 16.982
187 314 14.779
188 314 15.980
189 314 14.885
190 314 14.011
191 314 13.304
192 314 14.573
193 314 14.089
194 314 16.873
195 314 16.490
196 314 13.146
197 314 13.114
198 314 16.378
199 314 13.780
200 314 16.126
201 314 14.701
202 314 13.108
203 314 16.410
204 314 15.109
205 314 14.661
206 314 15.054
207 314 14.390
208 314 15.026
209 314 16.579
210 314 14.695
211 314 13.339
212 314 13.752
213 314 16.420
214 314 14.796
215 314 15.737
216 314 16.547
217 314 16.972
218 314 15.772
219 314 14.959
220 314 16.275
221 314 15.499
222 314 13.329
223 314 15.899
224 314 14.329
225 314 14.067
226 314 14.831
227 314 15.019
228 314 13.373
229 314 14.854
230 314 13.913
231 314 16.483
232 314 13.959
233 314 16.348
234 314 16.471
235 314 15.203
236 314 16.268
237 314 14.667
238 314 14.519
239 314 14.226
240 314 13.458
241 314 16.901
242 314 13.895
243 314 14.724
244 314 15.043
245 314 14.974
246 314 16.632
247 314 16.575
248 314 14.262
249 314 13.263
250 314 13.757
251 314 14.459
252 314 14.631
253 314 15.203
254 314 14.025
255 314 15.644
256 314 14.741
257 314 13.412
258 314 15.401
259 314 15.257
260 314 13.442
261 314 13.609
262 314 14.751
263 314 15.151
264 314 13.455
265 314 16.021
266 314 14.305
267 314 14.017
268 314 16.810
269 314 14.280
270 314 13.053
271 314 13.625
272 314 14.411
273 314 14.279
274 314 14.388
275 314 15.444
276 314 16.664
277 314 15.590
278 314 15.998
279 314 15.521
280 314 14.940
281 314 16.973
282 314 14.849
283 314 13.184
284 314 16.000
285 314 16.447
286 314 14.838
287 314 14.899
288 314 13.562
289 314 13.057
290 314 15.010
291 314 16.726
292 314 16.498
293 314 15.047
294 314 16.367
295 314 15.343
296 314 15.500
297 314 13.584
298 314 13.662
299 314 14.575
300 314 15.110
301 314 14.425
302 314 16.904
303 314 16.617
304 314 14.430
305 314 15.392
306 314 13.172
307 314 13.063
308 314 14.145
309 314 14.561
310 314 16.952
311 314 14.377
312 314 16.115
313 314 14.928
314 314 13.266
315 314 14.110
316 314 16.560
317 314 14.582
318 314 13.848
319 314 14.577
320 314 16.777
321 314 16.311
322 314 14.606
323 314 14.549
324 314 13.879
325 314 14.137
326 314 15.467
327 314 15.952
328 314 15.958
329 314 16.341
330 314 13.311
331 314 16.702
332 314 16.073
333 314 16.008
334 314 16.092
335 314 15.276
336 314 13.916
337 314 16.145
338 314 13.857
339 314 13.307
340 314 16.449
341 314 13.177
342 314 15.239
343 314 15.799
344 314 14.121
345 314 16.656
346 314 16.386
347 314 16.530
348 314 13.176
349 314 15.820
350 314 16.047
351 314 14.720
352 314 13.173
353 314 13.319
354 314 16.771
355 314 13.639
356 314 13.464
357 314 14.403
358 314 14.669
359 314 16.945
360 314 14.920
361 314 15.446
362 314 14.863
363 314 13.600
364 314 14.840
365 314 14.820
366 314 16.593
367 314 16.971
368 314 13.665
369 314 15.431
370 314 14.687
371 314 16.655
372 314 16.505
373 314 16.855
374 314 16.411
375 314 15.963
376 314 15.431
377 314 13.674
378 314 14.633
379 314 15.801
380 314 14.911
381 314 16.405
382 314 15.746
383 314 13.231
384 314 14.050
385 314 14.241
386 314 14.559
387 314 14.563
388 314 16.267
389 314 14.244
390 314 16.437
391 314 13.874
392 314 14.101
393 314 15.482
394 314 16.987
395 314 14.450
396 314 15.740
397 314 15.892
398 314 14.236
399 314 15.468
0 315 0.543
1 315 1.598
2 315 2.953
3 315 1.826
4 315 2.624
5 315 1.391
6 315 0.489
7 315 3.309
8 315 0.569
9 315 0.829
10 315 1.127
11 315 1.854
12 315 1.682
13 315 3.097
14 315 0.181
15 315 2.857
16 315 2.044
17 315 1.509
18 315 1.489
19 315 2.845
20 315 0.497
21 315 3.056
22 315 0.557
23 315 0.817
24 315 3.359
25 315 0.027
26 315 3.386
27 315 1.987
28 315 3.483
29 315 0.104
30 315 2.852
31 315 0.026
32 315 0.584
33 315 1.474
34 315 2.419
35 315 0.909
36 315 1.208
37 315 0.655
38 315 1.413
39 315 0.266
40 315 0.311
41 315 0.724
42 315 1.426
43 315 3.334
44 315 2.851
45 315 0.405
46 315 0.971
47 315 0.048
48 315 1.349
49 315 2.154
50 315 0.898
51 315 3.374
52 315 3.059
53 315 0.854
54 315 0.391
55 315 0.125
56 315 2.726
57 315 1.260
58 315 1.344
59 315 0.665
60 315 0.396
61 315 0.459
62 315 3.206
63 315 0.708
64 315 0.791
65 315 0.232
66 315 0.152
67 315 1.397
68 315 1.178
69 315 0.326
70 315 0.424
71 315 2.827
72 315 2.769
73 315 1.952
74 315 2.076
75 315 0.664
76 315 3.396
77 315 3.303
78 315 1.554
79 315 0.465
80 315 2.387
81 315 3.005
82 315 3.401
83 315 3.183
84 315 3.156
85 315 1.494
86 315 0.972
87 315 1.181
88 315 2.654
89 315 1.929
90 315 3.293
91 315 2.469
92 315 0.819
93 315 1.557
94 315 0.060
95 315 2.810
96 315 2.870
97 315 0.661
98 315 0.034
99 315 0.576
100 315 0.840
101 315 0.228
102 315 0.630
103 315 0.813
104 315 0.018
105 315 1.183
106 315 0.247
107 315 1.053
108 315 0.246
109 315 1.872
110 315 2.766
111 315 1.218
112 315 2.545
113 315 0.759
114 315 2.074
115 315 3.061
116 315 3.115
117 315 0.301
118 315 0.094
119 315 1.062
120 315 3.137
121 315 0.541
122 315 0.362
123 315 2.236
124 315 1.913
125 315 2.614
126 315 1.666
127 315 2.070
128 315 1.833
129 315 1.736
130 315 2.071
131 315 0.296
132 315 1.589
133 315 2.563
134 315 3.267
135 315 3.345
136 315 1.155
137 315 3.263
138 315 0.080
139 315 2.431
140 315 0.313
141 315 0.403
142 315 2.797
143 315 2.443
144 315 2.256
145 315 1.547
146 315 1.303
147 315 2.557
148 315 1.185
149 315 1.891
150 315 2.177
151 315 0.648
152 315 1.548
153 315 1.958
154 315 2.253
155 315 2.458
156 315 1.136
157 315 0.908
158 315 0.949
159 315 3.154
160 315 0.154
161 315 0.874
162 315 1.871
163 315 0.145
164 315 2.158
165 315 2.331
166 315 0.166
167 315 2.760
168 315 3.357
169 315 3.051
170 315 3.493
171 315 3.220
172 315 1.695
173 315 0.553
174 315 0.773
175 315 3.291
176 315 1.953
177 315 1.609
178 315 1.094
179 315 3.231
180 315 3.259
181 315 1.572
182 315 2.293
183 315 2.508
184 315 2.747
185 315 0.758
186 315 0.728
187 315 1.639
188 315 2.165
189 315 1.652
190 315 1.557
191 315 1.749
192 315 2.069
193 315 0.222
194 315 0.348
195 315 0.907
196 315 1.887
197 315 3.007
198 315 1.819
199 315 2.961
200 315 1.649
